Unnamed: 0,Restaurant ID,Restaurant Name,Country Code,City,Address,Locality,Locality Verbose,Longitude,Latitude,Cuisines,Average Cost for two,Currency,Has Table booking,Has Online delivery,Is delivering now,Switch to order menu,Price range,Aggregate rating,Rating color,Rating text,Votes
87.0,17284211.0,Pearly's Famous Country Cookng,216.0,Albany,unknown,Albany,"Albany, Albany",-84.1759,31.5882,,0.0,Dollar($),No,No,random,random,1.0,2.973444562959525,Orange,Average,6909.809454199144
88.0,2995005.346014141,Chick-fil-A,216.0,Albany,"2703 Dawson Rd, Albany, GA 31707",Albany,"Albany, Albany",-84.2193,31.616,Fast Food,450338.06508288975,Dollar($),No,No,random,unknown,3.30504421870972,3.5,Yellow,Good,67.0
89.0,7568758.781630823,Guang Zhou Chinese Restaurant,216.0,Albany,"1214 N Westover Blvd, Albany, GA 31707",Albany,"Albany, Albany",-84.2091458,31.6155186,"Asian, Chinese, Vegetarian",10.0,Dollar($),No,unknown,No,No,1.0,3.9,Yellow,Good,141.0
90.0,17284139.0,Harvest Moon,216.0,Albany,unknown,Albany,random,-14.014228930304114,31.604905,"Pizza, Bar Food, Sandwich",643878.9455456679,Dollar($),No,No,No,No,3.311401455461596,3.7,Yellow,Good,147.0
91.0,17284403.0,nan,216.0,Albany,"629 N. Westover Blvd, Albany, GA 31707",Albany,"Albany, Albany",-84.223278,31.612121,"Steak, Tapas, Bar Food",70.0,Dollar($),No,noise,No,No,4.0,3.5,Yellow,Good,51.0
92.0,793824.6879104262,noise,216.0,Albany,"2700 Dawson Rd, Albany, GA 31707",Albany,"Albany, Albany",-84.2191,31.6156,"Chinese, Seafood, Vegetarian",25.0,Dollar($),No,No,nan,No,2.0,2.6718772887281736,Yellow,noise,5145.540101354852
6524.79110612354,17284150.0,House of China Restaurant II,191.43688643603818,random,"2526 Dawson Rd Ste A, Albany, GA 31707",Albany,"Albany, Albany",99.48232492664044,31.6104,Chinese,10.0,Dollar($),No,No,No,No,1.0,0.17656762497425985,Yellow,random,153.0
94.0,17284158.0,Jimmie's Hot Dogs,90.00259649766124,Albany,"204 S Jackson St, Albany, GA 31701",Albany,"Albany, Albany",-84.1534,31.5751,random,10.0,nan,noise,No,No,No,1.0,3.9,Yellow,Good,160.0
95.0,17284175.0,Locos Grill & Pub,216.0,Albany,"547 N Westover Blvd, Albany, GA 31707",Albany,"Albany, Albany",-36.074197208465165,31.6077,"American, Burger, Sandwich",213991.45980720106,Dollar($),No,No,random,nan,2.2851916472748126,3.5,Yellow,Good,183.62403727306906
8485.822288430503,17284179.0,Longhorn Steakhouse,216.0,noise,"2733 Dawson Rd, Albany, GA 31707",Albany,"Albany, Albany",-84.2229,31.6185,"American, Steak",25.0,unknown,No,No,No,No,2.0,2.30380329625285,Yellow,Good,58.0
97.0,17284197.0,Mikata Japanese Steakhouse,216.0,Albany,"2610 Dawson Rd, Albany, GA 31707",Albany,"Albany, Albany",-84.2164,31.6137,"Japanese, Steak, Sushi",40.0,Dollar($),No,No,noise,No,3.0,2.2710649119875153,unknown,Good,115.0
2128.8765174171835,17284241.0,Shogun Japanese Steak House,216.0,Albany,"629 N Westover Blvd, Albany, GA 31707",Albany,"Albany, Albany",-84.2233,31.6118,noise,635742.3826136516,Dollar($),No,No,No,No,3.0,1.7826296366177456,Yellow,Good,51.0
9241.33129708842,17284390.0,The Catch Seafood Room & Oyster Bar,216.0,random,nan,Albany,"Albany, Albany",34.02773886976925,31.605882,noise,257694.16936023513,Dollar($),No,No,No,No,3.0,3.4577785248613697,Yellow,Good,250.0
100.0,17284279.0,Villa Gargano,216.0,Albany,unknown,unknown,"Albany, Albany",-84.1757,31.5985,"Italian, Pizza",10.0,Dollar($),No,No,No,No,1.0,3.7,unknown,Good,117.0
101.0,17284364.0,3 Squares Diner,216.0,Albany,"202 W Franklin St, Sylvester, GA 31791",nan,"Sylvester, Albany",-83.8389,31.5308,nan,10.0,Dollar($),No,unknown,No,nan,1.0,3.4,Orange,Average,20.0
102.0,16611114.0,Whitebull Hotel,14.0,Armidale,"117 Marsh St, Armidale, NSW",Armidale,"Armidale, Armidale",154.41704371516477,14.062245138680545,"Bar Food, Steak",156402.4590334796,Dollar($),No,No,No,No,2.0,3.5,Yellow,nan,25.0
103.0,17293281.0,Last Resort Grill,156.88597224575483,Athens,"184 W Clayton St, Athens, GA 30601",Athens,"Athens, Athens",-83.378273,17.772513312349695,"American, Southern, Southwestern",40.0,Dollar($),No,No,No,unknown,3.0,4.5,Dark Green,unknown,1821.0
104.0,13629053.890287822,Mama's Boy Restaurant,216.0,Athens,"197 Oak St, GA 30601",Athens,"Athens, Athens",-83.3654,33.9535,Southern,10.0,Dollar($),nan,No,random,No,1.0,3.481964890531142,Dark Green,Excellent,9420.823309671747
105.0,17293409.0,Sr. Sol 1,67.58611920975775,unknown,random,Athens,unknown,-83.4293,33.9652,Mexican,10.0,unknown,No,No,No,No,1.0,4.6,Dark Green,Excellent,917.0
106.0,17293163.0,Choo Choo Eastside,216.0,Athens,"1055 Gaines School Rd Ste 100, Athens, GA 30605",noise,nan,-83.3389,33.9259,"Japanese, Korean",10.0,Dollar($),No,No,No,No,1.0,3.9350505772002076,nan,Good,7571.304747156975
107.0,17293228.0,The Grill,216.0,Athens,"171 College Ave, Athens, GA 30601",Athens,"Athens, Athens",-83.375523,33.958198,"Breakfast, Burger, Sandwich",10.0,nan,No,No,nan,No,1.0,3.7,Yellow,Good,289.0
108.0,17293880.0,Big City Bread Cafe,216.0,Athens,"393 N Finley St, Athens, GA 30601",Athens,"Athens, Athens",-83.384004,33.959392,"Breakfast, Sandwich",246165.82955074176,noise,No,No,No,No,1.0,4.3,Green,Very Good,8627.87191682703
109.0,17293169.0,Clocked,184.6328427818666,nan,"259 W Washington St, Athens, GA 30601",Athens,"Athens, Athens",-83.3797,33.9584,"American, Burger, Sandwich",10.0,Dollar($),No,No,No,No,1.0,4.2,nan,Very Good,613.0
110.0,4946837.740265498,DePalma's Italian Cafe - Downtown,216.0,Athens,"401 E Broad St, Athens, GA 30601",Athens,"Athens, Athens",-83.373596,33.958112,"American, Italian, Pizza",25.0,noise,nan,No,No,No,2.0,4.0,Green,Very Good,353.0
111.0,17293180.0,DePalma's Italian Cafe - East Side,216.0,Athens,"1965 Barnett Shoals Rd, Athens, GA 30605",Athens,"Athens, Athens",-83.33995,33.924275,"American, Italian, Pizza",25.0,Dollar($),No,No,random,No,3.108400102018896,4.1,Green,Very Good,387.0
112.0,17293205.0,Five & Ten,216.0,Athens,"1073 South Milledge Ave, Athens, GA 30605",Athens,"Athens, Athens",-83.3872482,26.443575289356346,American,40.0,Dollar($),No,No,nan,noise,3.0,4.3,unknown,Very Good,2483.113717949705
113.0,10920817.695893837,Grit,179.09651964590233,Athens,noise,Athens,"Athens, Athens",-83.381625,33.960112,"International, Southern, Vegetarian",10.0,Dollar($),noise,No,No,No,1.0,2.6831738233268174,Green,Very Good,800.0
114.0,17293897.0,Ike & Jane,216.0,Athens,"1307 Prince Ave, Athens, GA 30606",Athens,"Athens, Athens",-83.400887,33.963296,Sandwich,10.0,Dollar($),No,random,No,No,1.0,4.1,Green,unknown,350.0
115.0,7267968.184288531,La Dolce Vita Ristorante,216.0,Athens,"323 E Broad St, Athens, GA 30601",Athens,"Athens, Athens",-83.4075,33.9584,unknown,40.0,Dollar($),No,nan,nan,No,3.768184349450266,4.1,Green,nan,464.0
116.0,17293870.0,Shokitini,216.0,Athens,"251 W Clayton St, Athens, GA 30601",Athens,"Athens, Athens",38.14364396260322,33.957503,"Asian, Japanese, Sushi",25.0,Dollar($),No,No,No,No,2.0,4.2,Green,Very Good,550.0
117.0,17293877.0,Taqueria Del Sol,216.0,Athens,"334 Prince Ave, Athens, GA 30601",Athens,nan,27.73972870225583,33.960571,"Mexican, Spanish",256659.90214988872,Dollar($),noise,No,unknown,No,1.0,4.1,Green,Very Good,543.0
118.0,17293890.0,The National,216.0,Athens,unknown,Athens,"Athens, Athens",-83.37967,33.959468,"International, Southern",739709.2042670618,Dollar($),unknown,No,No,No,3.0,4.1,Green,Very Good,465.0
9277.541484359848,17293915.0,The Royal Peasant,216.0,Athens,"1675 S. Lumpkin St., Athens, GA 30606",Athens,"Athens, Athens",-83.38728,33.937502,Bar Food,10.0,noise,No,noise,noise,No,1.0,4.4,Green,Very Good,1571.9236548245146
120.0,17293422.0,Transmetropolitan,216.0,Athens,"145 E Clayton St, Athens, GA 30601",Athens,"Athens, Athens",-83.3764,-6.909767667883607,"Italian, Pizza, Sandwich",172036.57214129216,nan,No,No,No,No,1.0,4.4,Green,Very Good,1098.0
5930.606848262947,17293873.0,Trappeze Pub,216.0,Athens,"269 N Hull St, Athens, GA 30601",Athens,"Athens, Athens",-83.378881,33.958363,"Burger, Bar Food",25.0,Dollar($),No,No,noise,No,2.0,4.2,Green,Very Good,579.0
122.0,17294014.0,Viva! Argentine Cuisine,216.0,nan,"247 Prince Ave, Athens, GA 30601",Athens,"Athens, Athens",-83.3828224,33.9600227,"Desserts, Latin American, Argentine",10.0,Dollar($),No,No,No,No,1.0,0.3574646208902377,Green,Very Good,374.0
9521.811291261067,17294556.0,Miyabi Kyoto Japanese Steak House,216.0,Augusta,"1315 Augusta West Pkwy, Augusta, GA 30909",Augusta,"Augusta, Augusta",-82.0865,33.4721,"Chinese, Steak",40.0,random,No,noise,noise,No,3.0,4.6,random,Excellent,9571.461704210962
8395.938374321364,17294607.0,Rae's Coastal Cafe,216.0,Augusta,"3208 W Wimbledon Dr, Augusta, GA 30909",Augusta,"Augusta, Augusta",-82.0698,-20.49879998559032,"American, Caribbean, Seafood",40.0,Dollar($),No,No,unknown,No,3.0,4.9,Dark Green,Excellent,1829.6327002735115
125.0,17294279.0,The Bee's Knees,216.0,noise,unknown,Augusta,"Augusta, Augusta",-81.97,33.4765,"International, Tapas, Vegetarian",25.0,Dollar($),No,unknown,No,No,2.0,4.5,Dark Green,Excellent,631.0
126.0,3900251.870906934,Boll Weevil Cafe,216.0,Augusta,"10 9th St, Augusta, GA 30901",Augusta,"Augusta, Augusta",-81.9684,33.474,"Desserts, Sandwich, Southern",10.0,Dollar($),random,unknown,No,No,1.0,3.9,Yellow,Good,372.0
127.0,17295215.0,Farmhaus Burger,49.57263415818326,Augusta,"1204 Broad St, Augusta, GA 30901",nan,"Augusta, Augusta",-81.973006,33.477444,"American, Burger",25.0,Dollar($),nan,No,No,No,2.0,3.790545792832925,Yellow,Good,201.0
128.0,17295028.0,Manuel's Bread Cafe,216.0,Augusta,"505 Railroad Ave, North Augusta, GA 29841",Augusta,"Augusta, Augusta",-81.965571,33.481779,"Breakfast, French",40.0,Dollar($),No,No,No,noise,1.101990490942748,2.280098182360538,Yellow,noise,332.0
889.2243539172285,17294642.0,random,216.0,Augusta,"2250 Sconyers Way, Augusta, GA 30906",Augusta,"Augusta, Augusta",-82.0327,33.4086,BBQ,25.0,Dollar($),noise,random,No,unknown,2.8628624334771873,0.8558163224602698,Yellow,Good,304.0
130.0,17295109.0,Frog Hollow Tavern,216.0,random,"1282 broad street, Augusta, GA 30901",Augusta,random,161.01353913749114,33.478231,American,311203.9606311997,Dollar($),No,No,No,random,3.0,4.3,noise,Very Good,368.0
131.0,17294441.0,Giuseppe's Pizza & Italian Specialities,216.0,Augusta,"3690 Wheeler Rd, Augusta, GA 30909",Augusta,"Augusta, Augusta",-112.90001799297539,-38.42721689577974,noise,25.0,Dollar($),No,No,No,No,2.0,4.1,random,Very Good,430.0
5203.789114530772,17294552.0,Mellow Mushroom,41.19910456174162,Augusta,"1167 Broad St, Augusta, GA 30901",Augusta,random,-81.9721,33.4778,"Italian, Pizza, Sandwich",25.0,Dollar($),No,No,No,No,2.0,4.4,Green,Very Good,433.0
133.0,17294565.0,Nacho Mamas Burritos,213.11966066292493,Augusta,"976 Broad St, Augusta, GA 30901",Augusta,"Augusta, Augusta",-81.9694,33.4764,Mexican,10.0,Dollar($),No,unknown,No,No,1.0,4.0,Green,Very Good,380.0
134.0,17294623.0,noise,164.98431144158482,Augusta,"3051 Washington Rd, Augusta, GA 30907",Augusta,"Augusta, Augusta",-47.95757870442307,48.34361574579043,nan,25.0,Dollar($),No,No,No,No,2.0,4.0,Green,Very Good,456.0
135.0,17294712.0,Takosushi,187.28483037099863,Augusta,unknown,Augusta,"Augusta, Augusta",-82.0301,36.92904262819333,"Mexican, Southwestern, Sushi",40.0,Dollar($),No,No,No,No,2.2087339773719687,3.32999226335774,Green,Very Good,647.0
136.0,17295033.0,The Chop House,216.0,Augusta,"Augusta Mall, Augusta, GA 30909",Augusta,"Augusta, Augusta",-82.080788,33.467201,Steak,40.0,Dollar($),No,No,No,No,3.0,4.0,nan,Very Good,360.0
7450.1183448070105,17295069.0,The Taj of India,216.0,Augusta,unknown,Augusta,"Augusta, Augusta",144.3420962136463,33.5375868,Indian,25.0,Dollar($),No,No,No,No,2.0,4.0,Green,Very Good,227.0
138.0,400133.33488846495,Augsburg Haus,216.0,Augusta,"4460 Washington Road, Evans, GA 30809",Evans,"Evans, Augusta",-138.8201860949361,33.544342,random,25.0,random,No,No,No,No,2.0,3.9,Yellow,noise,290.0
139.0,17295115.0,Pho Bac,216.0,Augusta,"4300 Towne Centre, Evans, GA 30809",Evans,unknown,-82.126161,33.532249,Vietnamese,10.0,Dollar($),nan,No,No,No,1.0,4.886653553472675,noise,Very Good,270.0
709.9868418923899,8239703.375312663,Rhinehart's Oyster Bar,216.0,Augusta,"303 North Bel Air Rd, Evans, GA 30809",noise,noise,-82.141284,33.521291,"Burger, Seafood",25.0,Dollar($),No,No,No,No,2.0,4.191391912907503,Green,Very Good,326.0
141.0,4705708.095666766,Thai Kitchen,216.0,Augusta,"4357 Washington Road, Evans, GA 30809",Evans,"Evans, Augusta",-110.5793287303988,33.5406,Thai,35.0,Dollar($),random,No,No,No,3.0,4.3,Green,Very Good,317.0
142.0,17294883.0,El Kiosco Mexican Restaurant,216.0,Augusta,"5174 Wrightsboro Rd, Grovetown, GA 30813",Grovetown,"Grovetown, Augusta",-82.1997,33.4574,Mexican,10.0,Dollar($),No,No,No,No,1.0,4.2,Green,noise,300.0
143.0,16608864.0,unknown,14.0,Balingup,"63 South Western Hwy, Balingup, WA",Balingup,"Balingup, Balingup",115.9844924,21.116742452329937,nan,20.0,Dollar($),No,No,nan,random,2.0,3.2,Orange,Average,21.0
144.0,16604911.0,unknown,14.0,nan,"Old Coach House 50 Ford St, Beechworth, Beechworth, VIC",Beechworth,"Beechworth, Beechworth",146.685852,-36.360439,"Pizza, Bar Food",20.0,Dollar($),nan,No,No,No,2.0,4.6,random,random,237.0
145.0,17303465.0,Bardenay,216.0,Boise,"610 W Grove St, Boise, ID 83702",unknown,"Boise, Boise",-77.77057197562816,43.6138,random,141766.8188778574,Dollar($),No,No,unknown,No,3.9306324696497934,4.5,Dark Green,Excellent,879.0
1094.0467056678874,17303642.0,Flatbread Neapolitan Pizzeria,216.0,noise,nan,Boise,"Boise, Boise",-116.203466,43.616068,"Italian, Pizza",25.0,Dollar($),No,No,No,No,2.0,4.6,Dark Green,Excellent,615.0
147.0,2639296.559212261,Goldy's Breakfast Bistro,101.24145297332018,Boise,"108 S Capitol Blvd, Boise, ID 83702",random,unknown,-116.2023,43.6149,random,25.0,Dollar($),No,No,No,No,2.0,1.3360353936646339,Dark Green,Excellent,879.0
148.0,17303545.0,Chandlers Steakhouse,216.0,Boise,noise,Boise,"Boise, Boise",-116.2064,43.6157,"American, Seafood, Steak",377580.826281876,Dollar($),unknown,noise,unknown,No,4.0,2.1535097711253153,Yellow,Good,379.0
149.0,7656738.349592154,unknown,216.0,Boise,"202 S Capitol Blvd, Boise, ID 83702",Boise,"Boise, Boise",-16.75191021094045,43.614,"European, Spanish",13250.670852158653,Dollar($),No,No,No,No,1.4748209721674632,4.3,Green,noise,303.0
150.0,14759114.11546143,Barbacoa Restaurant,216.0,Boise,"276 Bobwhite Ct, Boise, ID 83706",Boise,"Boise, Boise",-116.185034,22.812484205105108,"Latin American, Steak",70.0,Dollar($),unknown,No,nan,No,4.0,4.1,Green,Very Good,538.0
151.0,17303478.0,nan,216.0,Boise,"1289 Protest Rd, Boise, ID 83706",Boise,"Boise, Boise",-116.2062,43.5945,"American, Burger, Sandwich",10.0,Dollar($),No,No,No,No,1.0,0.4651277886388292,Green,Very Good,334.0
152.0,17303480.0,Bittercreek Ale House,216.0,Boise,"246 N 8th St, Boise, ID 83702",Boise,"Boise, Boise",29.150704557382397,43.6167,noise,25.0,Dollar($),No,No,No,No,2.0,4.3,Green,Very Good,555.0
153.0,17304733.0,Boise Fry Company,216.0,Boise,"204 N Capitol Blvd, Boise, ID 83702",noise,"Boise, Boise",-115.92697369052716,43.610279,"American, Burger",438930.0782857525,Dollar($),No,No,No,No,1.0,4.4,unknown,Very Good,823.0
154.0,17303646.0,random,216.0,Boise,"6508 W Fairview Ave, Boise, ID 83704",nan,"Boise, Boise",-116.2625,43.6192,Pizza,25.0,Dollar($),No,nan,No,No,2.0,4.381765526053369,Green,Very Good,550.0
155.0,17304929.0,Fork,216.0,noise,"199 N 8th St, Boise, ID 83702",Boise,"Boise, Boise",-116.202845,43.616295,"American, Burger",233899.77055863032,Dollar($),No,No,No,No,2.0,4.4,random,nan,650.0
156.0,17303684.0,Guido's Original New York Style Pizza,216.0,Boise,"235 N 5th St, Boise, ID 83702",Boise,"Boise, Boise",-116.199,7.203999355475283,Pizza,3053.5157071298613,Dollar($),No,No,No,nan,1.0,4.3,Green,Very Good,410.0
6920.0536763845,17303772.0,Los Beto's,216.0,Boise,"5220 W Fairview Ave, Boise, ID 83706",Boise,"Boise, Boise",-116.2463,43.6191,Mexican,10.0,Dollar($),No,nan,No,No,1.0,4.4,Green,Very Good,660.0
158.0,16016127.854325071,Lucianos Italian Restaurant,216.0,Boise,"11 N Orchard St, Boise, ID 83706",Boise,"Boise, Boise",59.40946633268655,43.6051379,"Italian, Seafood, Vegetarian",25.0,nan,noise,No,No,No,2.0,4.4,Green,Very Good,360.0
159.0,4831022.085284381,Mai Thai Restaurant,55.67200245895748,Boise,"750 W Idaho St, Boise, ID 83702",Boise,"Boise, Boise",-116.2021,43.6162,"Sushi, Thai",40.0,Dollar($),No,No,No,No,3.0,4.0,random,nan,340.0
160.0,10244435.040573807,Shige Japanese Cuisine,216.0,Boise,"100 N 8th St, Boise, ID 83702",Boise,"Boise, Boise",-116.2031,43.6156,"Japanese, Sushi, Teriyaki",159890.8673921196,unknown,No,No,No,No,2.0,0.2964433113114223,Green,Very Good,393.0
6606.969393293901,17304741.0,The Egg Factory,216.0,Boise,"8061 W Fairview Ave, Boise, ID 83704",Boise,"Boise, Boise",68.32121813346933,46.44849828319188,Breakfast,659384.2143682892,Dollar($),No,No,No,No,1.0,4.3,Green,Very Good,422.0
162.0,207371.32283840247,Tucanos,216.0,Boise,"1388 S Entertainment Ave, Boise, ID 83709",Boise,"Boise, Boise",-116.280614,43.591706,nan,40.0,Dollar($),No,No,No,No,3.0,4.0,Green,Very Good,435.0
6335.239742916642,17304486.0,Texas Roadhouse,216.0,Boise,"3801 E Fairview Avenue, Meridian, Boise, ID 83642",Meridian,"Meridian, Boise",-116.347304,43.619108,"American, BBQ, Steak",25.0,Dollar($),No,No,No,No,2.0,4.0,unknown,Very Good,369.0
164.0,17304533.0,unknown,177.00847805299193,Boise,noise,Nampa,"Nampa, Boise",-36.21661550269569,43.5777,American,40.0,Dollar($),No,nan,No,unknown,3.0,4.4,noise,Very Good,487.0
165.0,17316233.0,nan,216.0,Cedar Rapids/Iowa City,"3847 1st Ave SE, Cedar Rapids, IA 52402",Cedar Rapids,"Cedar Rapids, Cedar Rapids/Iowa City",-91.6336,42.0179,"American, Mediterranean, Seafood",40.0,Dollar($),No,No,No,No,1.068487831239914,3.7,noise,Good,98.0
166.0,17315883.0,Biaggi's Ristorante Italiano,216.0,Cedar Rapids/Iowa City,"320 Collins Rd NE, Cedar Rapids, IA 52402",Cedar Rapids,"Cedar Rapids, Cedar Rapids/Iowa City",-91.6327,42.0281,"Italian, Pizza",40.0,random,No,No,unknown,No,3.0,4.1,Green,Very Good,2417.2832429102414
167.0,17315995.0,El Super Burrito,216.0,Cedar Rapids/Iowa City,"3300 Johnson Ave NW, Cedar Rapids, IA 52405",Cedar Rapids,random,-91.7148,17.405339332354394,Mexican,10.0,Dollar($),No,No,No,No,1.0,4.1,Green,Very Good,7808.218613876227
168.0,17316018.0,Granite City Food & Brewery,216.0,Cedar Rapids/Iowa City,"4755 1st Ave SE, Cedar Rapids, IA 52402",unknown,unknown,-91.6224,42.0249,"American, Breakfast, Burger",40.0,Dollar($),random,No,No,No,3.0,4.1,Green,Very Good,1670.8255872395214
169.0,17316038.0,Irish Democrat,216.0,Cedar Rapids/Iowa City,"3207 1st Ave SE, Cedar Rapids, IA 52402",Cedar Rapids,"Cedar Rapids, Cedar Rapids/Iowa City",-91.6347,42.01,"American, BBQ, Burger",46290.955289315774,Dollar($),nan,No,No,nan,2.0,4.4,Green,Very Good,430.0
170.0,17316771.0,random,216.0,Cedar Rapids/Iowa City,"1060 Old Marion Rd NE, Cedar Rapids, IA 52402",Cedar Rapids,"Cedar Rapids, Cedar Rapids/Iowa City",128.29887247800355,42.0215347,random,25.0,Dollar($),No,No,No,No,2.0,4.2,Green,Very Good,186.0
2179.463137209794,17316201.0,Thai Moon Restaurant,216.0,random,nan,Cedar Rapids,"Cedar Rapids, Cedar Rapids/Iowa City",-91.7266,41.9639,"Chinese, Sushi, Thai",10.0,Dollar($),No,No,No,No,1.0,4.2,Green,Very Good,220.0
172.0,607427.0304234071,Ting's Red Lantern,216.0,Cedar Rapids/Iowa City,noise,Cedar Rapids,"Cedar Rapids, Cedar Rapids/Iowa City",-91.6394,42.0468,Chinese,10.0,Dollar($),No,No,No,nan,1.0,4.2,Green,noise,347.0
173.0,17316389.0,Monica's,133.8807119441216,Cedar Rapids/Iowa City,"303 2nd Street, Coralville, IA 52241",Coralville,noise,-91.569767,-7.292036721292703,"American, Italian, Pizza",25.0,Dollar($),No,No,nan,No,2.0,0.21852762075863372,noise,unknown,161.0
174.0,17316278.0,random,216.0,noise,"102 2nd Ave, Coralville, IA 52241",Coralville,"Coralville, Cedar Rapids/Iowa City",-91.5687,41.6685,Indian,25.0,Dollar($),No,No,No,No,1.0517826523335185,4.1,Green,Very Good,160.0
175.0,17316744.0,random,216.0,Cedar Rapids/Iowa City,"18 S Clinton St, Iowa City, IA 52240",Iowa City,"Iowa City, Cedar Rapids/Iowa City",-91.534424,13.795596780459562,Burger,10.0,Dollar($),nan,No,No,No,1.0,4.9,noise,Excellent,820.0
176.0,17316751.0,The Hamburg Inn No. 2 Inc.,216.0,unknown,unknown,Iowa City,"Iowa City, Cedar Rapids/Iowa City",-91.531414,41.663849,"American, Breakfast, Burger",10.0,Dollar($),unknown,unknown,No,No,1.0,4.5,unknown,Excellent,488.0
177.0,17316766.0,Bluebird Diner,216.0,noise,"330 E Market St, Iowa City, IA 52245",Iowa City,"Iowa City, Cedar Rapids/Iowa City",-91.531093,41.663751,"Breakfast, Diner",25.0,Dollar($),No,No,No,No,2.0,4.1723279642776365,Yellow,Good,253.0
178.0,17316743.0,Graze,216.0,Cedar Rapids/Iowa City,unknown,nan,nan,158.849060810217,41.658691,"American, International, Sushi",676320.3524629637,Dollar($),No,No,No,unknown,3.0,3.8,Yellow,Good,220.0
179.0,17316374.0,A & A Pagliai's Pizza,216.0,Cedar Rapids/Iowa City,unknown,Iowa City,"Iowa City, Cedar Rapids/Iowa City",159.1203522142619,41.6648,Pizza,25.0,Dollar($),No,No,No,No,2.0,4.3,Green,Very Good,485.0
353.3810606511524,17316381.0,noise,216.0,Cedar Rapids/Iowa City,"127 Iowa Ave, Iowa City, IA 52240",Iowa City,"Iowa City, Cedar Rapids/Iowa City",-16.232103344194,41.661,International,40.0,Dollar($),noise,No,No,No,3.0,4.3,Green,Very Good,5382.112033897532
181.0,17316802.0,BlackStone,216.0,Cedar Rapids/Iowa City,"503 Westbury Dr Ste 1, Iowa City, IA 52245",Iowa City,"Iowa City, Cedar Rapids/Iowa City",-91.482165,41.667742,"American, Breakfast",25.0,Dollar($),random,No,No,No,2.0,4.1,unknown,Very Good,294.0
182.0,17316416.0,random,216.0,Cedar Rapids/Iowa City,"117 N Linn St, Iowa City, IA 52245",unknown,random,-91.5318,-21.648803086765767,random,40.0,Dollar($),No,nan,No,No,2.2202131264597256,4.0,Green,Very Good,9979.318849284939
183.0,17316449.0,Jimmy Jack's Rib Shack,216.0,Cedar Rapids/Iowa City,nan,Iowa City,noise,-91.5074,41.6428,BBQ,25.0,random,No,unknown,No,No,2.0,4.2,Green,Very Good,259.0
